step, rate, time, speed, throttle, brake, steer
437, 0.010000000000000675, 0.7300000000000004, 0.010215213522315025, 0.09125000000000005, 0.0, 0.0
438, 0.009999999999999787, 0.7400000000000002, 0.006248826626688242, 0.09250000000000003, 0.0, 0.0
439, 0.009999999999999787, 0.75, 0.011182551272213459, 0.09375, 0.0, 0.0
440, 0.009999999999999787, 0.7599999999999998, 0.007212992291897535, 0.09499999999999997, 0.0, 0.0
441, 0.009999999999999787, 0.7699999999999996, 0.012141148559749126, 0.09624999999999995, 0.0, 0.0
442, 0.010000000000000675, 0.7800000000000002, 0.008169005624949932, 0.09750000000000003, 0.0, 0.0
443, 0.009999999999999787, 0.79, 0.013093442656099796, 0.09875, 0.0, 0.0
444, 0.009999999999999787, 0.7999999999999998, 0.009120600298047066, 0.09999999999999998, 0.0, 0.0
445, 0.009999999999999787, 0.8099999999999996, 0.014043441973626614, 0.10124999999999995, 0.0, 0.0
446, 0.010000000000000675, 0.8200000000000003, 0.010069962590932846, 0.10250000000000004, 0.0, 0.0
447, 0.009999999999999787, 0.8300000000000001, 0.014991331845521927, 0.10375000000000001, 0.0, 0.0
448, 0.009999999999999787, 0.8399999999999999, 0.011018131859600544, 0.10499999999999998, 0.0, 0.0
449, 0.009999999999999787, 0.8499999999999996, 0.015937594696879387, 0.10624999999999996, 0.0, 0.0
450, 0.010000000000000675, 0.8600000000000003, 0.011966944672167301, 0.10750000000000004, 0.0, 0.0
451, 0.009999999999999787, 0.8700000000000001, 0.016887526959180832, 0.10875000000000001, 0.0, 0.0
452, 0.009999999999999787, 0.8799999999999999, 0.012918119318783283, 0.10999999999999999, 0.0, 0.0
453, 0.009999999999999787, 0.8899999999999997, 0.017839808017015457, 0.11124999999999996, 0.0, 0.0
454, 0.010000000000000675, 0.9000000000000004, 0.01387226115912199, 0.11250000000000004, 0.0, 0.0
455, 0.009999999999999787, 0.9100000000000001, 0.018795087933540344, 0.11375000000000002, 0.0, 0.0
456, 0.009999999999999787, 0.9199999999999999, 0.014831510372459888, 0.11499999999999999, 0.0, 0.0
457, 0.009999999999999787, 0.9299999999999997, 0.019758066162467003, 0.11624999999999996, 0.0, 0.0
458, 0.010000000000000675, 0.9400000000000004, 0.015798617154359818, 0.11750000000000005, 0.0, 0.0
459, 0.009999999999999787, 0.9500000000000002, 0.020729219540953636, 0.11875000000000002, 0.0, 0.0
460, 0.009999999999999787, 0.96, 0.016773508861660957, 0.12, 0.0, 0.0
461, 0.009999999999999787, 0.9699999999999998, 0.021707721054553986, 0.12124999999999997, 0.0, 0.0
462, 0.010000000000000675, 0.9800000000000004, 0.01775679551064968, 0.12250000000000005, 0.0, 0.0
463, 0.009999999999999787, 0.9900000000000002, 0.02269456721842289, 0.12375000000000003, 0.0, 0.0
464, 0.009999999999999787, 1.0, 0.01874968223273754, 0.125, 0.0, 0.0
465, 0.009999999999999787, 1.0099999999999998, 0.023691052570939064, 0.12624999999999997, 0.0, 0.0
466, 0.009999999999999787, 1.0199999999999996, 0.019750572741031647, 0.12749999999999995, 0.0, 0.0
467, 0.010000000000000675, 1.0300000000000002, 0.024698028340935707, 0.12875000000000003, 0.0, 0.0
468, 0.009999999999999787, 1.04, 0.020766055211424828, 0.13, 0.0, 0.0
469, 0.009999999999999787, 1.0499999999999998, 0.025718888267874718, 0.13124999999999998, 0.0, 0.0
470, 0.009999999999999787, 1.0599999999999996, 0.02179323323071003, 0.13249999999999995, 0.0, 0.0
471, 0.010000000000000675, 1.0700000000000003, 0.026750678196549416, 0.13375000000000004, 0.0, 0.0
472, 0.009999999999999787, 1.08, 0.022831818088889122, 0.135, 0.0, 0.0
473, 0.009999999999999787, 1.0899999999999999, 0.02779442071914673, 0.13624999999999998, 0.0, 0.0
474, 0.009999999999999787, 1.0999999999999996, 0.023881487548351288, 0.13749999999999996, 0.0, 0.0
475, 0.010000000000000675, 1.1100000000000003, 0.028850648552179337, 0.13875000000000004, 0.0, 0.0
476, 0.009999999999999787, 1.12, 0.02494470775127411, 0.14, 0.0, 0.0
477, 0.009999999999999787, 1.13, 0.029919490218162537, 0.14125, 0.0, 0.0
478, 0.009999999999999787, 1.1399999999999997, 0.026022186502814293, 0.14249999999999996, 0.0, 0.0
479, 0.010000000000000675, 1.1500000000000004, 0.031004654243588448, 0.14375000000000004, 0.0, 0.0
480, 0.009999999999999787, 1.1600000000000001, 0.027114273980259895, 0.14500000000000002, 0.0, 0.0
481, 0.009999999999999787, 1.17, 0.032103314995765686, 0.14625, 0.0, 0.0
482, 0.009999999999999787, 1.1799999999999997, 0.02822168730199337, 0.14749999999999996, 0.0, 0.0
483, 0.010000000000000675, 1.1900000000000004, 0.033216509968042374, 0.14875000000000005, 0.0, 0.0
484, 0.009999999999999787, 1.2000000000000002, 0.02934425324201584, 0.15000000000000002, 0.0, 0.0
485, 0.009999999999999787, 1.21, 0.03434523940086365, 0.15125, 0.0, 0.0
486, 0.009999999999999787, 1.2199999999999998, 0.030480457469820976, 0.15249999999999997, 0.0, 0.0
487, 0.010000000000000675, 1.2300000000000004, 0.03548727557063103, 0.15375000000000005, 0.0, 0.0
488, 0.009999999999999787, 1.2400000000000002, 0.03163323923945427, 0.15500000000000003, 0.0, 0.0
489, 0.009999999999999787, 1.25, 0.036647725850343704, 0.15625, 0.0, 0.0
490, 0.009999999999999787, 1.2599999999999998, 0.03280166909098625, 0.15749999999999997, 0.0, 0.0
491, 0.009999999999999787, 1.2699999999999996, 0.03782373666763306, 0.15874999999999995, 0.0, 0.0
492, 0.010000000000000675, 1.2800000000000002, 0.03398800641298294, 0.16000000000000003, 0.0, 0.0
493, 0.009999999999999787, 1.29, 0.03901730105280876, 0.16125, 0.0, 0.0
494, 0.009999999999999787, 1.2999999999999998, 0.035190992057323456, 0.16249999999999998, 0.0, 0.0
495, 0.009999999999999787, 1.3099999999999996, 0.04022766649723053, 0.16374999999999995, 0.0, 0.0
496, 0.010000000000000675, 1.3200000000000003, 0.03641317039728165, 0.16500000000000004, 0.0, 0.0
497, 0.009999999999999787, 1.33, 0.04145754128694534, 0.16625, 0.0, 0.0
498, 0.009999999999999787, 1.3399999999999999, 0.03765348345041275, 0.16749999999999998, 0.0, 0.0
499, 0.009999999999999787, 1.3499999999999996, 0.04270439222455025, 0.16874999999999996, 0.0, 0.0
500, 0.010000000000000675, 1.3600000000000003, 0.03891155496239662, 0.17000000000000004, 0.0, 0.0
501, 0.009999999999999787, 1.37, 0.04397066310048103, 0.17125, 0.0, 0.0
502, 0.009999999999999787, 1.38, 0.040190160274505615, 0.1725, 0.0, 0.0
503, 0.009999999999999787, 1.3899999999999997, 0.045256998389959335, 0.17374999999999996, 0.0, 0.0
504, 0.010000000000000675, 1.4000000000000004, 0.04149073362350464, 0.17500000000000004, 0.0, 0.0
505, 0.009999999999999787, 1.4100000000000001, 0.0465640053153038, 0.17625000000000002, 0.0, 0.0
506, 0.009999999999999787, 1.42, 0.04280877858400345, 0.1775, 0.0, 0.0
507, 0.009999999999999787, 1.4299999999999997, 0.04789106920361519, 0.17874999999999996, 0.0, 0.0
508, 0.010000000000000675, 1.4400000000000004, 0.04415037855505943, 0.18000000000000005, 0.0, 0.0
509, 0.009999999999999787, 1.4500000000000002, 0.049238771200180054, 0.18125000000000002, 0.0, 0.0
510, 0.009999999999999787, 1.46, 0.045513298362493515, 0.1825, 0.0, 0.0
511, 0.009999999999999787, 1.4699999999999998, 0.050610337406396866, 0.18374999999999997, 0.0, 0.0
512, 0.010000000000000675, 1.4800000000000004, 0.04690178111195564, 0.18500000000000005, 0.0, 0.0
513, 0.009999999999999787, 1.4900000000000002, 0.052008602768182755, 0.18625000000000003, 0.0, 0.0
514, 0.009999999999999787, 1.5, 0.0483163446187973, 0.1875, 0.0, 0.0
515, 0.009999999999999787, 1.5099999999999998, 0.053429849445819855, 0.18874999999999997, 0.0, 0.0
516, 0.009999999999999787, 1.5199999999999996, 0.04975580424070358, 0.18999999999999995, 0.0, 0.0
517, 0.010000000000000675, 1.5300000000000002, 0.054878633469343185, 0.19125000000000003, 0.0, 0.0
518, 0.009999999999999787, 1.54, 0.051227081567049026, 0.1925, 0.0, 0.0
519, 0.009999999999999787, 1.5499999999999998, 0.05635897070169449, 0.19374999999999998, 0.0, 0.0
520, 0.009999999999999787, 1.5599999999999996, 0.05272817611694336, 0.19499999999999995, 0.0, 0.0
521, 0.010000000000000675, 1.5700000000000003, 0.05786930024623871, 0.19625000000000004, 0.0, 0.0
522, 0.009999999999999787, 1.58, 0.05426417663693428, 0.1975, 0.0, 0.0
523, 0.009999999999999787, 1.5899999999999999, 0.05941769853234291, 0.19874999999999998, 0.0, 0.0
524, 0.009999999999999787, 1.5999999999999996, 0.0558379590511322, 0.19999999999999996, 0.0, 0.0
525, 0.010000000000000675, 1.6100000000000003, 0.06100096181035042, 0.20125000000000004, 0.0, 0.0
526, 0.009999999999999787, 1.62, 0.057452548295259476, 0.2025, 0.0, 0.0
527, 0.009999999999999787, 1.63, 0.06262661516666412, 0.20375, 0.0, 0.0
528, 0.009999999999999787, 1.6399999999999997, 0.05911274626851082, 0.20499999999999996, 0.0, 0.0
529, 0.010000000000000675, 1.6500000000000004, 0.06429998576641083, 0.20625000000000004, 0.0, 0.0
530, 0.009999999999999787, 1.6600000000000001, 0.06082911044359207, 0.20750000000000002, 0.0, 0.0
531, 0.009999999999999787, 1.67, 0.0660317987203598, 0.20875, 0.0, 0.0
532, 0.009999999999999787, 1.6799999999999997, 0.06261253356933594, 0.20999999999999996, 0.0, 0.0
533, 0.010000000000000675, 1.6900000000000004, 0.0680299699306488, 0.21125000000000005, 0.0, 0.0
534, 0.009999999999999787, 1.7000000000000002, 0.06587663292884827, 0.21250000000000002, 0.0, 0.0
535, 0.009999999999999787, 1.71, 0.07430442422628403, 0.21375, 0.0, 0.0
536, 0.009999999999999787, 1.7199999999999998, 0.084894560277462, 0.21499999999999997, 0.0, 0.0
537, 0.010000000000000675, 1.7300000000000004, 0.11126724630594254, 0.21625000000000005, 0.0, 0.0
538, 0.009999999999999787, 1.7400000000000002, 0.11614695191383362, 0.21750000000000003, 0.0, 0.0
539, 0.009999999999999787, 1.75, 0.13132543861865997, 0.21875, 0.0, 0.0
540, 0.009999999999999787, 1.7599999999999998, 0.16194605827331543, 0.21999999999999997, 0.0, 0.0
541, 0.009999999999999787, 1.7699999999999996, 0.17798076570034027, 0.22124999999999995, 0.0, 0.0
542, 0.010000000000000675, 1.7800000000000002, 0.18395662307739258, 0.22250000000000003, 0.0, 0.0
543, 0.009999999999999787, 1.79, 0.16525253653526306, 0.22375, 0.0, 0.0
544, 0.009999999999999787, 1.7999999999999998, 0.20423170924186707, 0.22499999999999998, 0.0, 0.0
545, 0.009999999999999787, 1.8099999999999996, 0.2207358479499817, 0.22624999999999995, 0.0, 0.0
546, 0.010000000000000675, 1.8200000000000003, 0.22143928706645966, 0.22750000000000004, 0.0, 0.0
547, 0.009999999999999787, 1.83, 0.22957272827625275, 0.22875, 0.0, 0.0
548, 0.009999999999999787, 1.8399999999999999, 0.208940789103508, 0.22999999999999998, 0.0, 0.0
549, 0.009999999999999787, 1.8499999999999996, 0.22752860188484192, 0.23124999999999996, 0.0, 0.0
550, 0.010000000000000675, 1.8600000000000003, 0.208401158452034, 0.23250000000000004, 0.0, 0.0
551, 0.009999999999999787, 1.87, 0.23622798919677734, 0.23375, 0.0, 0.0
552, 0.009999999999999787, 1.88, 0.23866498470306396, 0.235, 0.0, 0.0
553, 0.009999999999999787, 1.8899999999999997, 0.2518021762371063, 0.23624999999999996, 0.0, 0.0
554, 0.010000000000000675, 1.9000000000000004, 0.22914430499076843, 0.23750000000000004, 0.0, 0.0
555, 0.009999999999999787, 1.9100000000000001, 0.2567479610443115, 0.23875000000000002, 0.0, 0.0
556, 0.009999999999999787, 1.92, 0.2502773404121399, 0.24, 0.0, 0.0
557, 0.009999999999999787, 1.9299999999999997, 0.27335426211357117, 0.24124999999999996, 0.0, 0.0
558, 0.010000000000000675, 1.9400000000000004, 0.2767884433269501, 0.24250000000000005, 0.0, 0.0
559, 0.009999999999999787, 1.9500000000000002, 0.2908376455307007, 0.24375000000000002, 0.0, 0.0
560, 0.009999999999999787, 1.96, 0.27742999792099, 0.245, 0.0, 0.0
561, 0.009999999999999787, 1.9699999999999998, 0.2982455790042877, 0.24624999999999997, 0.0, 0.0
562, 0.010000000000000675, 1.9800000000000004, 0.2950144410133362, 0.24750000000000005, 0.0, 0.0
563, 0.009999999999999787, 1.9900000000000002, 0.3254111111164093, 0.24875000000000003, 0.0, 0.0
564, 0.009999999999999787, 2.0, 0.32419586181640625, 0.25, 0.0, 0.0
565, 0.009999999999999787, 2.01, 0.3501060903072357, 0.25125, 0.0, 0.0
566, 0.009999999999999787, 2.0199999999999996, 0.3500559628009796, 0.25249999999999995, 0.0, 0.0
567, 0.010000000000000675, 2.0300000000000002, 0.36253875494003296, 0.25375000000000003, 0.0, 0.0
568, 0.009999999999999787, 2.04, 0.35446441173553467, 0.255, 0.0, 0.0
569, 0.009999999999999787, 2.05, 0.3736895024776459, 0.25625, 0.0, 0.0
570, 0.009999999999999787, 2.0599999999999996, 0.3615955412387848, 0.25749999999999995, 0.0, 0.0
571, 0.010000000000000675, 2.0700000000000003, 0.38164839148521423, 0.25875000000000004, 0.0, 0.0
572, 0.009999999999999787, 2.08, 0.3738628029823303, 0.26, 0.0, 0.0
573, 0.009999999999999787, 2.09, 0.39387622475624084, 0.26125, 0.0, 0.0
574, 0.009999999999999787, 2.0999999999999996, 0.3845635950565338, 0.26249999999999996, 0.0, 0.0
575, 0.010000000000000675, 2.1100000000000003, 0.414599746465683, 0.26375000000000004, 0.0, 0.0
576, 0.009999999999999787, 2.12, 0.4095318913459778, 0.265, 0.0, 0.0
577, 0.009999999999999787, 2.13, 0.4280758202075958, 0.26625, 0.0, 0.0
578, 0.009999999999999787, 2.1399999999999997, 0.41541773080825806, 0.26749999999999996, 0.0, 0.0
579, 0.010000000000000675, 2.1500000000000004, 0.4484994113445282, 0.26875000000000004, 0.0, 0.0
580, 0.009999999999999787, 2.16, 0.4446563720703125, 0.27, 0.0, 0.0
581, 0.009999999999999787, 2.17, 0.46235376596450806, 0.27125, 0.0, 0.0
582, 0.009999999999999787, 2.1799999999999997, 0.45284998416900635, 0.27249999999999996, 0.0, 0.0
583, 0.010000000000000675, 2.1900000000000004, 0.47791510820388794, 0.27375000000000005, 0.0, 0.0
584, 0.009999999999999787, 2.2, 0.47539016604423523, 0.275, 0.0, 0.0
585, 0.009999999999999787, 2.21, 0.4942173957824707, 0.27625, 0.0, 0.0
586, 0.009999999999999787, 2.2199999999999998, 0.488051176071167, 0.27749999999999997, 0.0, 0.0
587, 0.010000000000000675, 2.2300000000000004, 0.5148555040359497, 0.27875000000000005, 0.0, 0.0
588, 0.009999999999999787, 2.24, 0.5089942812919617, 0.28, 0.0, 0.0
589, 0.009999999999999787, 2.25, 0.5331590175628662, 0.28125, 0.0, 0.0
590, 0.009999999999999787, 2.26, 0.530741810798645, 0.2825, 0.0, 0.0
591, 0.009999999999999787, 2.2699999999999996, 0.5480276346206665, 0.28374999999999995, 0.0, 0.0
592, 0.010000000000000675, 2.2800000000000002, 0.5385705232620239, 0.28500000000000003, 0.0, 0.0
593, 0.009999999999999787, 2.29, 0.5698930621147156, 0.28625, 0.0, 0.0
594, 0.009999999999999787, 2.3, 0.566192626953125, 0.2875, 0.0, 0.0
595, 0.009999999999999787, 2.3099999999999996, 0.5876209139823914, 0.28874999999999995, 0.0, 0.0
596, 0.010000000000000675, 2.3200000000000003, 0.5794695019721985, 0.29000000000000004, 0.0, 0.0
597, 0.009999999999999787, 2.33, 0.6055534482002258, 0.29125, 0.0, 0.0
598, 0.009999999999999787, 2.34, 0.6066027283668518, 0.2925, 0.0, 0.0
599, 0.009999999999999787, 2.3499999999999996, 0.6264869570732117, 0.29374999999999996, 0.0, 0.0
600, 0.010000000000000675, 2.3600000000000003, 0.6234224438667297, 0.29500000000000004, 0.0, 0.0
601, 0.009999999999999787, 2.37, 0.6496702432632446, 0.29625, 0.0, 0.0
602, 0.009999999999999787, 2.38, 0.6490310430526733, 0.2975, 0.0, 0.0
603, 0.009999999999999787, 2.3899999999999997, 0.667397141456604, 0.29874999999999996, 0.0, 0.0
604, 0.010000000000000675, 2.4000000000000004, 0.6614781022071838, 0.30000000000000004, 0.0, 0.0
605, 0.009999999999999787, 2.41, 0.6874722242355347, 0.30125, 0.0, 0.0
606, 0.009999999999999787, 2.42, 0.686066210269928, 0.3025, 0.0, 0.0
607, 0.009999999999999787, 2.4299999999999997, 0.7035580277442932, 0.30374999999999996, 0.0, 0.0
608, 0.010000000000000675, 2.4400000000000004, 0.6986372470855713, 0.30500000000000005, 0.0, 0.0
609, 0.009999999999999787, 2.45, 0.720723032951355, 0.30625, 0.0, 0.0
610, 0.009999999999999787, 2.46, 0.7190774083137512, 0.3075, 0.0, 0.0
611, 0.009999999999999787, 2.4699999999999998, 0.7368107438087463, 0.30874999999999997, 0.0, 0.0
612, 0.010000000000000675, 2.4800000000000004, 0.7336714267730713, 0.31000000000000005, 0.0, 0.0
613, 0.009999999999999787, 2.49, 0.7536643743515015, 0.31125, 0.0, 0.0
614, 0.009999999999999787, 2.5, 0.7522403597831726, 0.3125, 0.0, 0.0
615, 0.009999999999999787, 2.51, 0.7703947424888611, 0.31375, 0.0, 0.0
616, 0.009999999999999787, 2.5199999999999996, 0.768928050994873, 0.31499999999999995, 0.0, 0.0
617, 0.010000000000000675, 2.5300000000000002, 0.7876567840576172, 0.31625000000000003, 0.0, 0.0
618, 0.009999999999999787, 2.54, 0.7870319485664368, 0.3175, 0.0, 0.0
619, 0.009999999999999787, 2.55, 0.8051133751869202, 0.31875, 0.0, 0.0
620, 0.009999999999999787, 2.5599999999999996, 0.8049509525299072, 0.31999999999999995, 0.0, 0.0
621, 0.010000000000000675, 2.5700000000000003, 0.8228728771209717, 0.32125000000000004, 0.0, 0.0
622, 0.009999999999999787, 2.58, 0.8232810497283936, 0.3225, 0.0, 0.0
623, 0.009999999999999787, 2.59, 0.8408380150794983, 0.32375, 0.0, 0.0
624, 0.009999999999999787, 2.5999999999999996, 0.841765284538269, 0.32499999999999996, 0.0, 0.0
625, 0.010000000000000675, 2.6100000000000003, 0.8589941263198853, 0.32625000000000004, 0.0, 0.0
626, 0.009999999999999787, 2.62, 0.8604342341423035, 0.3275, 0.0, 0.0
627, 0.009999999999999787, 2.63, 0.8773104548454285, 0.32875, 0.0, 0.0
628, 0.009999999999999787, 2.6399999999999997, 0.8792498111724854, 0.32999999999999996, 0.0, 0.0
629, 0.010000000000000675, 2.6500000000000004, 0.8957654237747192, 0.33125000000000004, 0.0, 0.0
630, 0.009999999999999787, 2.66, 0.8981953263282776, 0.3325, 0.0, 0.0
631, 0.009999999999999787, 2.67, 0.9143416881561279, 0.33375, 0.0, 0.0
632, 0.009999999999999787, 2.6799999999999997, 0.9172536134719849, 0.33499999999999996, 0.0, 0.0
633, 0.010000000000000675, 2.6900000000000004, 0.9330246448516846, 0.33625000000000005, 0.0, 0.0
634, 0.009999999999999787, 2.7, 0.9364145994186401, 0.3375, 0.0, 0.0
635, 0.009999999999999787, 2.71, 0.9518030881881714, 0.33875, 0.0, 0.0
636, 0.009999999999999787, 2.7199999999999998, 0.9556721448898315, 0.33999999999999997, 0.0, 0.0
637, 0.010000000000000675, 2.7300000000000004, 0.9706646800041199, 0.34125000000000005, 0.0, 0.0
638, 0.009999999999999787, 2.74, 0.9750264286994934, 0.3425, 0.0, 0.0
639, 0.009999999999999787, 2.75, 0.9895952343940735, 0.34375, 0.0, 0.0
640, 0.009999999999999787, 2.76, 0.9944979548454285, 0.345, 0.0, 0.0
641, 0.009999999999999787, 2.7699999999999996, 1.0085567235946655, 0.34624999999999995, 0.0, 0.0
642, 0.010000000000000675, 2.7800000000000002, 1.0141956806182861, 0.34750000000000003, 0.0, 0.0
643, 0.009999999999999787, 2.79, 1.0272332429885864, 0.34875, 0.0, 0.0
644, 0.009999999999999787, 2.8, 1.0345505475997925, 0.35, 0.0, 0.0
645, 0.009999999999999787, 2.8099999999999996, 1.0427669286727905, 0.35124999999999995, 0.0, 0.0
