step,rate,time,speed,throttle,brake,steer
413,0.009999999999999787,0.5599999999999996,0.9358752965927124,0.575,0.0,0.0
414,0.010000000000000675,0.5700000000000003,0.9643083810806274,0.575,0.0,0.0
415,0.009999999999999787,0.5800000000000001,0.9953942894935608,0.575,0.0,0.0
416,0.009999999999999787,0.5899999999999999,1.0264431238174438,0.575,0.0,0.0
417,0.009999999999999787,0.5999999999999996,1.0593043565750122,0.575,0.0,0.0
418,0.010000000000000675,0.6100000000000003,1.092885971069336,0.575,0.0,0.0
419,0.009999999999999787,0.6200000000000001,1.124643087387085,0.575,0.0,0.0
420,0.009999999999999787,0.6299999999999999,1.155234456062317,0.575,0.0,0.0
421,0.009999999999999787,0.6399999999999997,1.184562087059021,0.575,0.0,0.0
422,0.010000000000000675,0.6500000000000004,1.2128926515579224,0.575,0.0,0.0
423,0.009999999999999787,0.6600000000000001,1.2403215169906616,0.575,0.0,0.0
424,0.009999999999999787,0.6699999999999999,1.266976237297058,0.575,0.0,0.0
425,0.009999999999999787,0.6799999999999997,1.2929480075836182,0.575,0.0,0.0
426,0.010000000000000675,0.6900000000000004,1.318318486213684,0.575,0.0,0.0
427,0.009999999999999787,0.7000000000000002,1.3431551456451416,0.575,0.0,0.0
428,0.009999999999999787,0.71,1.3675163984298706,0.575,0.0,0.0
429,0.009999999999999787,0.7199999999999998,1.3914512395858765,0.575,0.0,0.0
430,0.010000000000000675,0.7300000000000004,1.4150019884109497,0.575,0.0,0.0
431,0.009999999999999787,0.7400000000000002,1.4382051229476929,0.575,0.0,0.0
432,0.009999999999999787,0.75,1.4610918760299683,0.575,0.0,0.0
433,0.009999999999999787,0.7599999999999998,1.4836900234222412,0.575,0.0,0.0
434,0.009999999999999787,0.7699999999999996,1.5060231685638428,0.575,0.0,0.0
435,0.010000000000000675,0.7800000000000002,1.5281120538711548,0.575,0.0,0.0
436,0.009999999999999787,0.79,1.549975037574768,0.575,0.0,0.0
437,0.009999999999999787,0.7999999999999998,1.5716277360916138,0.575,0.0,0.0
438,0.009999999999999787,0.8099999999999996,1.5930848121643066,0.575,0.0,0.0
439,0.010000000000000675,0.8200000000000003,1.6143591403961182,0.575,0.0,0.0
440,0.009999999999999787,0.8300000000000001,1.6354609727859497,0.575,0.0,0.0
441,0.009999999999999787,0.8399999999999999,1.6564011573791504,0.575,0.0,0.0
442,0.009999999999999787,0.8499999999999996,1.6771879196166992,0.575,0.0,0.0
443,0.010000000000000675,0.8600000000000003,1.6978297233581543,0.575,0.0,0.0
444,0.009999999999999787,0.8700000000000001,1.7183332443237305,0.575,0.0,0.0
445,0.009999999999999787,0.8799999999999999,1.7387055158615112,0.575,0.0,0.0
446,0.009999999999999787,0.8899999999999997,1.7589517831802368,0.575,0.0,0.0
447,0.010000000000000675,0.9000000000000004,1.7790778875350952,0.575,0.0,0.0
448,0.009999999999999787,0.9100000000000001,1.7990883588790894,0.575,0.0,0.0
449,0.009999999999999787,0.9199999999999999,1.818987250328064,0.575,0.0,0.0
450,0.009999999999999787,0.9299999999999997,1.8387786149978638,0.575,0.0,0.0
451,0.010000000000000675,0.9400000000000004,1.8584656715393066,0.575,0.0,0.0
452,0.009999999999999787,0.9500000000000002,1.8780521154403687,0.575,0.0,0.0
453,0.009999999999999787,0.96,1.8975410461425781,0.575,0.0,0.0
454,0.009999999999999787,0.9699999999999998,1.9169344902038574,0.575,0.0,0.0
455,0.010000000000000675,0.9800000000000004,1.9362356662750244,0.575,0.0,0.0
456,0.009999999999999787,0.9900000000000002,1.9554461240768433,0.575,0.0,0.0
457,0.009999999999999787,1.0,1.974568247795105,0.575,0.0,0.0
458,0.009999999999999787,1.0099999999999998,1.9936041831970215,0.575,0.0,0.0
459,0.009999999999999787,1.0199999999999996,2.0125553607940674,0.575,0.0,0.0
460,0.010000000000000675,1.0300000000000002,2.031423330307007,0.575,0.0,0.0
461,0.009999999999999787,1.04,2.0502097606658936,0.575,0.0,0.0
462,0.009999999999999787,1.0499999999999998,2.068916082382202,0.575,0.0,0.0
463,0.009999999999999787,1.0599999999999996,2.087543487548828,0.575,0.0,0.0
464,0.010000000000000675,1.0700000000000003,2.106093406677246,0.575,0.0,0.0
465,0.009999999999999787,1.08,2.1245663166046143,0.575,0.0,0.0
466,0.009999999999999787,1.0899999999999999,2.142963409423828,0.575,0.0,0.0
467,0.009999999999999787,1.0999999999999996,2.161285877227783,0.575,0.0,0.0
468,0.010000000000000675,1.1100000000000003,2.179534912109375,0.575,0.0,0.0
469,0.009999999999999787,1.12,2.1977109909057617,0.575,0.0,0.0
470,0.009999999999999787,1.13,2.2158145904541016,0.575,0.0,0.0
471,0.009999999999999787,1.1399999999999997,2.23384690284729,0.575,0.0,0.0
472,0.010000000000000675,1.1500000000000004,2.251807928085327,0.575,0.0,0.0
473,0.009999999999999787,1.1600000000000001,2.2696988582611084,0.575,0.0,0.0
474,0.009999999999999787,1.17,2.287520408630371,0.575,0.0,0.0
475,0.009999999999999787,1.1799999999999997,2.3052728176116943,0.575,0.0,0.0
476,0.010000000000000675,1.1900000000000004,2.3229565620422363,0.575,0.0,0.0
477,0.009999999999999787,1.2000000000000002,2.3405723571777344,0.575,0.0,0.0
478,0.009999999999999787,1.21,2.358120918273926,0.575,0.0,0.0
479,0.009999999999999787,1.2199999999999998,2.3756022453308105,0.575,0.0,0.0
480,0.010000000000000675,1.2300000000000004,2.393017292022705,0.575,0.0,0.0
481,0.009999999999999787,1.2400000000000002,2.4103660583496094,0.575,0.0,0.0
482,0.009999999999999787,1.25,2.4276492595672607,0.575,0.0,0.0
483,0.009999999999999787,1.2599999999999998,2.444866895675659,0.575,0.0,0.0
484,0.009999999999999787,1.2699999999999996,2.462019443511963,0.575,0.0,0.0
485,0.010000000000000675,1.2800000000000002,2.479107141494751,0.575,0.0,0.0
486,0.009999999999999787,1.29,2.4961307048797607,0.575,0.0,0.0
487,0.009999999999999787,1.2999999999999998,2.5130903720855713,0.575,0.0,0.0
488,0.009999999999999787,1.3099999999999996,2.5299856662750244,0.575,0.0,0.0
489,0.010000000000000675,1.3200000000000003,2.5468177795410156,0.575,0.0,0.0
490,0.009999999999999787,1.33,2.563587188720703,0.575,0.0,0.0
491,0.009999999999999787,1.3399999999999999,2.5802934169769287,0.575,0.0,0.0
492,0.009999999999999787,1.3499999999999996,2.596937417984009,0.575,0.0,0.0
493,0.010000000000000675,1.3600000000000003,2.6135189533233643,0.575,0.0,0.0
494,0.009999999999999787,1.37,2.6300387382507324,0.575,0.0,0.0
495,0.009999999999999787,1.38,2.6464967727661133,0.575,0.0,0.0
496,0.009999999999999787,1.3899999999999997,2.662893295288086,0.575,0.0,0.0
497,0.010000000000000675,1.4000000000000004,2.6792287826538086,0.575,0.0,0.0
498,0.009999999999999787,1.4100000000000001,2.6955032348632812,0.575,0.0,0.0
499,0.009999999999999787,1.42,2.711717128753662,0.575,0.0,0.0
500,0.009999999999999787,1.4299999999999997,2.727870225906372,0.575,0.0,0.0
501,0.010000000000000675,1.4400000000000004,2.7439632415771484,0.575,0.0,0.0
502,0.009999999999999787,1.4500000000000002,2.7599966526031494,0.575,0.0,0.0
503,0.009999999999999787,1.46,2.7759697437286377,0.575,0.0,0.0
504,0.009999999999999787,1.4699999999999998,2.791883707046509,0.575,0.0,0.0
505,0.010000000000000675,1.4800000000000004,2.8077385425567627,0.575,0.0,0.0
506,0.009999999999999787,1.4900000000000002,2.823533773422241,0.575,0.0,0.0
507,0.009999999999999787,1.5,2.839270830154419,0.575,0.0,0.0
508,0.009999999999999787,1.5099999999999998,2.8549487590789795,0.575,0.0,0.0
509,0.009999999999999787,1.5199999999999996,2.87056827545166,0.575,0.0,0.0
510,0.010000000000000675,1.5300000000000002,2.886129379272461,0.575,0.0,0.0
511,0.009999999999999787,1.54,2.90163254737854,0.575,0.0,0.0
512,0.009999999999999787,1.5499999999999998,2.9170784950256348,0.575,0.0,0.0
513,0.009999999999999787,1.5599999999999996,2.932466983795166,0.575,0.0,0.0
514,0.010000000000000675,1.5700000000000003,2.9477970600128174,0.575,0.0,0.0
515,0.009999999999999787,1.58,2.963070869445801,0.575,0.0,0.0
516,0.009999999999999787,1.5899999999999999,2.978287935256958,0.575,0.0,0.0
517,0.009999999999999787,1.5999999999999996,2.9934475421905518,0.575,0.0,0.0
518,0.010000000000000675,1.6100000000000003,3.0085508823394775,0.575,0.0,0.0
519,0.009999999999999787,1.62,3.0235979557037354,0.575,0.0,0.0
520,0.009999999999999787,1.63,3.0385890007019043,0.575,0.0,0.0
521,0.009999999999999787,1.6399999999999997,3.0535237789154053,0.575,0.0,0.0
522,0.010000000000000675,1.6500000000000004,3.0684032440185547,0.575,0.0,0.0
523,0.009999999999999787,1.6600000000000001,3.0832269191741943,0.575,0.0,0.0
524,0.009999999999999787,1.67,3.0979955196380615,0.575,0.0,0.0
525,0.009999999999999787,1.6799999999999997,3.112708568572998,0.575,0.0,0.0
526,0.010000000000000675,1.6900000000000004,3.1273672580718994,0.575,0.0,0.0
527,0.009999999999999787,1.7000000000000002,3.14197039604187,0.575,0.0,0.0
528,0.009999999999999787,1.71,3.1565191745758057,0.575,0.0,0.0
529,0.009999999999999787,1.7199999999999998,3.1710140705108643,0.575,0.0,0.0
530,0.010000000000000675,1.7300000000000004,3.1854541301727295,0.575,0.0,0.0
531,0.009999999999999787,1.7400000000000002,3.199840545654297,0.575,0.0,0.0
532,0.009999999999999787,1.75,3.2141733169555664,0.575,0.0,0.0
533,0.009999999999999787,1.7599999999999998,3.228452444076538,0.575,0.0,0.0
534,0.009999999999999787,1.7699999999999996,3.242678165435791,0.575,0.0,0.0
535,0.010000000000000675,1.7800000000000002,3.256850481033325,0.575,0.0,0.0
536,0.009999999999999787,1.79,3.270970344543457,0.575,0.0,0.0
537,0.009999999999999787,1.7999999999999998,3.28503680229187,0.575,0.0,0.0
538,0.009999999999999787,1.8099999999999996,3.299050807952881,0.575,0.0,0.0
539,0.010000000000000675,1.8200000000000003,3.3130125999450684,0.575,0.0,0.0
540,0.009999999999999787,1.83,3.3269219398498535,0.575,0.0,0.0
541,0.009999999999999787,1.8399999999999999,3.3407795429229736,0.575,0.0,0.0
542,0.009999999999999787,1.8499999999999996,3.354584217071533,0.575,0.0,0.0
543,0.010000000000000675,1.8600000000000003,3.368337869644165,0.575,0.0,0.0
544,0.009999999999999787,1.87,3.3820393085479736,0.575,0.0,0.0
545,0.009999999999999787,1.88,3.3956902027130127,0.575,0.0,0.0
546,0.009999999999999787,1.8899999999999997,3.409289836883545,0.575,0.0,0.0
547,0.010000000000000675,1.9000000000000004,3.422837972640991,0.575,0.0,0.0
548,0.009999999999999787,1.9100000000000001,3.436336040496826,0.575,0.0,0.0
549,0.009999999999999787,1.92,3.449782371520996,0.575,0.0,0.0
550,0.009999999999999787,1.9299999999999997,3.463178873062134,0.575,0.0,0.0
551,0.010000000000000675,1.9400000000000004,3.476524829864502,0.575,0.0,0.0
552,0.009999999999999787,1.9500000000000002,3.489820718765259,0.575,0.0,0.0
553,0.009999999999999787,1.96,3.5030670166015625,0.575,0.0,0.0
554,0.009999999999999787,1.9699999999999998,3.516263246536255,0.575,0.0,0.0
555,0.010000000000000675,1.9800000000000004,3.529409646987915,0.575,0.0,0.0
556,0.009999999999999787,1.9900000000000002,3.5425071716308594,0.575,0.0,0.0
557,0.009999999999999787,2.0,3.555555582046509,0.575,0.0,0.0
558,0.009999999999999787,2.01,3.5685548782348633,0.575,0.0,0.0
559,0.009999999999999787,2.0199999999999996,3.581505298614502,0.575,0.0,0.0
560,0.010000000000000675,2.0300000000000002,3.594407320022583,0.575,0.0,0.0
561,0.009999999999999787,2.04,3.6072609424591064,0.575,0.0,0.0
562,0.009999999999999787,2.05,3.620065927505493,0.575,0.0,0.0
563,0.009999999999999787,2.0599999999999996,3.6328227519989014,0.575,0.0,0.0
564,0.010000000000000675,2.0700000000000003,3.645530939102173,0.575,0.0,0.0
565,0.009999999999999787,2.08,3.6581921577453613,0.575,0.0,0.0
566,0.009999999999999787,2.09,3.6708059310913086,0.575,0.0,0.0
567,0.009999999999999787,2.0999999999999996,3.6833717823028564,0.575,0.0,0.0
568,0.010000000000000675,2.1100000000000003,3.6958882808685303,0.575,0.0,0.0
569,0.009999999999999787,2.12,3.7083537578582764,0.575,0.0,0.0
570,0.009999999999999787,2.13,3.720766305923462,0.575,0.0,0.0
571,0.009999999999999787,2.1399999999999997,3.733124017715454,0.575,0.0,0.0
572,0.010000000000000675,2.1500000000000004,3.745426893234253,0.575,0.0,0.0
573,0.009999999999999787,2.16,3.757673501968384,0.575,0.0,0.0
574,0.009999999999999787,2.17,3.7698616981506348,0.575,0.0,0.0
575,0.009999999999999787,2.1799999999999997,3.781991720199585,0.575,0.0,0.0
576,0.010000000000000675,2.1900000000000004,3.794062376022339,0.575,0.0,0.0
577,0.009999999999999787,2.2,3.80607271194458,0.575,0.0,0.0
578,0.009999999999999787,2.21,3.8180220127105713,0.575,0.0,0.0
579,0.009999999999999787,2.2199999999999998,3.8299107551574707,0.575,0.0,0.0
580,0.010000000000000675,2.2300000000000004,3.8417375087738037,0.575,0.0,0.0
581,0.009999999999999787,2.24,3.8535027503967285,0.575,0.0,0.0
582,0.009999999999999787,2.25,3.8652045726776123,0.575,0.0,0.0
583,0.009999999999999787,2.26,3.8768444061279297,0.575,0.0,0.0
584,0.009999999999999787,2.2699999999999996,3.888420343399048,0.575,0.0,0.0
585,0.010000000000000675,2.2800000000000002,3.899933099746704,0.575,0.0,0.0
586,0.009999999999999787,2.29,3.9113829135894775,0.575,0.0,0.0
587,0.009999999999999787,2.3,3.9227681159973145,0.575,0.0,0.0
588,0.009999999999999787,2.3099999999999996,3.9340901374816895,0.575,0.0,0.0
589,0.010000000000000675,2.3200000000000003,3.9453485012054443,0.575,0.0,0.0
590,0.009999999999999787,2.33,3.9565422534942627,0.575,0.0,0.0
591,0.009999999999999787,2.34,3.9676730632781982,0.575,0.0,0.0
592,0.009999999999999787,2.3499999999999996,3.9787397384643555,0.575,0.0,0.0
593,0.010000000000000675,2.3600000000000003,3.9897429943084717,0.575,0.0,0.0
594,0.009999999999999787,2.37,4.000682353973389,0.575,0.0,0.0
595,0.009999999999999787,2.38,4.011558532714844,0.575,0.0,0.0
596,0.009999999999999787,2.3899999999999997,4.0223708152771,0.575,0.0,0.0
597,0.010000000000000675,2.4000000000000004,4.033120155334473,0.575,0.0,0.0
598,0.009999999999999787,2.41,4.043806076049805,0.575,0.0,0.0
599,0.009999999999999787,2.42,4.054428577423096,0.575,0.0,0.0
600,0.009999999999999787,2.4299999999999997,4.06498908996582,0.575,0.0,0.0
601,0.010000000000000675,2.4400000000000004,4.075486183166504,0.575,0.0,0.0
602,0.009999999999999787,2.45,4.085921764373779,0.575,0.0,0.0
603,0.009999999999999787,2.46,4.096295356750488,0.575,0.0,0.0
604,0.009999999999999787,2.4699999999999998,4.106606960296631,0.575,0.0,0.0
605,0.010000000000000675,2.4800000000000004,4.116857051849365,0.575,0.0,0.0
606,0.009999999999999787,2.49,4.127043724060059,0.575,0.0,0.0
607,0.009999999999999787,2.5,4.137170791625977,0.575,0.0,0.0
608,0.009999999999999787,2.51,4.147236347198486,0.575,0.0,0.0
609,0.009999999999999787,2.5199999999999996,4.157241344451904,0.575,0.0,0.0
610,0.010000000000000675,2.5300000000000002,4.167186260223389,0.575,0.0,0.0
611,0.009999999999999787,2.54,4.177070617675781,0.575,0.0,0.0
612,0.009999999999999787,2.55,4.186895847320557,0.575,0.0,0.0
613,0.009999999999999787,2.5599999999999996,4.196660995483398,0.575,0.0,0.0
614,0.010000000000000675,2.5700000000000003,4.206367015838623,0.575,0.0,0.0
615,0.009999999999999787,2.58,4.2160139083862305,0.575,0.0,0.0
616,0.009999999999999787,2.59,4.225602149963379,0.575,0.0,0.0
617,0.009999999999999787,2.5999999999999996,4.235131740570068,0.575,0.0,0.0
618,0.010000000000000675,2.6100000000000003,4.244603633880615,0.575,0.0,0.0
619,0.009999999999999787,2.62,4.254018306732178,0.575,0.0,0.0
620,0.009999999999999787,2.63,4.263374328613281,0.575,0.0,0.0
621,0.009999999999999787,2.6399999999999997,4.272674083709717,0.575,0.0,0.0
622,0.010000000000000675,2.6500000000000004,4.281917095184326,0.575,0.0,0.0
623,0.009999999999999787,2.66,4.291102409362793,0.575,0.0,0.0
624,0.009999999999999787,2.67,4.300232410430908,0.575,0.0,0.0
625,0.009999999999999787,2.6799999999999997,4.3093061447143555,0.575,0.0,0.0
626,0.010000000000000675,2.6900000000000004,4.318324089050293,0.575,0.0,0.0
627,0.009999999999999787,2.7,4.327286720275879,0.575,0.0,0.0
628,0.009999999999999787,2.71,4.3361945152282715,0.575,0.0,0.0
629,0.009999999999999787,2.7199999999999998,4.345046520233154,0.575,0.0,0.0
630,0.010000000000000675,2.7300000000000004,4.35384464263916,0.575,0.0,0.0
631,0.009999999999999787,2.74,4.362589359283447,0.575,0.0,0.0
632,0.009999999999999787,2.75,4.371279716491699,0.575,0.0,0.0
633,0.009999999999999787,2.76,4.379916667938232,0.575,0.0,0.0
634,0.009999999999999787,2.7699999999999996,4.388500213623047,0.575,0.0,0.0
635,0.010000000000000675,2.7800000000000002,4.397031307220459,0.575,0.0,0.0
636,0.009999999999999787,2.79,4.4055094718933105,0.575,0.0,0.0
637,0.009999999999999787,2.8,4.413937091827393,0.575,0.0,0.0
638,0.009999999999999787,2.8099999999999996,4.422310829162598,0.575,0.0,0.0
639,0.010000000000000675,2.8200000000000003,4.430633544921875,0.575,0.0,0.0
640,0.009999999999999787,2.83,4.438904762268066,0.575,0.0,0.0
641,0.009999999999999787,2.84,4.4471259117126465,0.575,0.0,0.0
642,0.009999999999999787,2.8499999999999996,4.455295562744141,0.575,0.0,0.0
643,0.010000000000000675,2.8600000000000003,4.463414192199707,0.575,0.0,0.0
644,0.009999999999999787,2.87,4.47148323059082,0.575,0.0,0.0
645,0.009999999999999787,2.88,4.479503154754639,0.575,0.0,0.0
646,0.009999999999999787,2.8899999999999997,4.487473011016846,0.575,0.0,0.0
647,0.010000000000000675,2.9000000000000004,4.495393753051758,0.575,0.0,0.0
648,0.009999999999999787,2.91,4.503265380859375,0.575,0.0,0.0
649,0.009999999999999787,2.92,4.511088848114014,0.575,0.0,0.0
650,0.009999999999999787,2.9299999999999997,4.518863201141357,0.575,0.0,0.0
651,0.010000000000000675,2.9400000000000004,4.526589393615723,0.575,0.0,0.0
652,0.009999999999999787,2.95,4.534268856048584,0.575,0.0,0.0
653,0.009999999999999787,2.96,4.541900634765625,0.575,0.0,0.0
654,0.009999999999999787,2.9699999999999998,4.549485206604004,0.575,0.0,0.0
655,0.010000000000000675,2.9800000000000004,4.5570220947265625,0.575,0.0,0.0
656,0.009999999999999787,2.99,4.564513206481934,0.575,0.0,0.0
657,0.009999999999999787,3.0,4.571958065032959,0.575,0.0,0.0
658,0.009999999999999787,3.01,4.5793561935424805,0.575,0.0,0.0
659,0.009999999999999787,3.0199999999999996,4.586709022521973,0.575,0.0,0.0
660,0.009999999999999787,3.0299999999999994,4.5940165519714355,0.575,0.0,0.0
661,0.009999999999999787,3.039999999999999,4.601278305053711,0.575,0.0,0.0
662,0.010000000000001563,3.0500000000000007,4.608494758605957,0.575,0.0,0.0
663,0.009999999999999787,3.0600000000000005,4.615667343139648,0.575,0.0,0.0
664,0.009999999999999787,3.0700000000000003,4.622795104980469,0.575,0.0,0.0
665,0.009999999999999787,3.08,4.629879474639893,0.575,0.0,0.0
666,0.009999999999999787,3.09,4.636919021606445,0.575,0.0,0.0
667,0.009999999999999787,3.0999999999999996,4.643916130065918,0.575,0.0,0.0
668,0.009999999999999787,3.1099999999999994,4.650869369506836,0.575,0.0,0.0
669,0.009999999999999787,3.119999999999999,4.657779693603516,0.575,0.0,0.0
670,0.010000000000001563,3.130000000000001,4.664646625518799,0.575,0.0,0.0
671,0.009999999999999787,3.1400000000000006,4.67147159576416,0.575,0.0,0.0
672,0.009999999999999787,3.1500000000000004,4.678255081176758,0.575,0.0,0.0
673,0.009999999999999787,3.16,4.684995174407959,0.575,0.0,0.0
674,0.009999999999999787,3.17,4.691693305969238,0.575,0.0,0.0
675,0.009999999999999787,3.1799999999999997,4.69835090637207,0.575,0.0,0.0
676,0.009999999999999787,3.1899999999999995,4.7049665451049805,0.575,0.0,0.0
677,0.009999999999999787,3.1999999999999993,4.711542129516602,0.575,0.0,0.0
678,0.010000000000001563,3.210000000000001,4.718077182769775,0.575,0.0,0.0
679,0.009999999999999787,3.2200000000000006,4.724570274353027,0.575,0.0,0.0
680,0.009999999999999787,3.2300000000000004,4.731024742126465,0.575,0.0,0.0
681,0.009999999999999787,3.24,4.737437725067139,0.575,0.0,0.0
682,0.009999999999999787,3.25,4.743812084197998,0.575,0.0,0.0
683,0.009999999999999787,3.26,4.750145435333252,0.575,0.0,0.0
684,0.009999999999999787,3.2699999999999996,4.756441116333008,0.575,0.0,0.0
685,0.009999999999999787,3.2799999999999994,4.762697219848633,0.575,0.0,0.0
686,0.009999999999999787,3.289999999999999,4.768914699554443,0.575,0.0,0.0
687,0.010000000000001563,3.3000000000000007,4.775093078613281,0.575,0.0,0.0
688,0.009999999999999787,3.3100000000000005,4.781233787536621,0.575,0.0,0.0
689,0.009999999999999787,3.3200000000000003,4.787336349487305,0.575,0.0,0.0
690,0.009999999999999787,3.33,4.793400287628174,0.575,0.0,0.0
691,0.009999999999999787,3.34,4.799427509307861,0.575,0.0,0.0
692,0.009999999999999787,3.3499999999999996,4.805416584014893,0.575,0.0,0.0
693,0.009999999999999787,3.3599999999999994,4.8113694190979,0.575,0.0,0.0
694,0.009999999999999787,3.369999999999999,4.817285537719727,0.575,0.0,0.0
695,0.010000000000001563,3.380000000000001,4.823164463043213,0.575,0.0,0.0
696,0.009999999999999787,3.3900000000000006,4.829005718231201,0.575,0.0,0.0
697,0.009999999999999787,3.4000000000000004,4.834811687469482,0.575,0.0,0.0
698,0.009999999999999787,3.41,4.840581893920898,0.575,0.0,0.0
699,0.009999999999999787,3.42,4.846316337585449,0.575,0.0,0.0
700,0.009999999999999787,3.4299999999999997,4.852015972137451,0.575,0.0,0.0
701,0.009999999999999787,3.4399999999999995,4.857679843902588,0.575,0.0,0.0
702,0.009999999999999787,3.4499999999999993,4.863307476043701,0.575,0.0,0.0
703,0.010000000000001563,3.460000000000001,4.868900775909424,0.575,0.0,0.0
704,0.009999999999999787,3.4700000000000006,4.8744587898254395,0.575,0.0,0.0
705,0.009999999999999787,3.4800000000000004,4.879982948303223,0.575,0.0,0.0
706,0.009999999999999787,3.49,4.885473728179932,0.575,0.0,0.0
707,0.009999999999999787,3.5,4.890929222106934,0.575,0.0,0.0
708,0.009999999999999787,3.51,4.896351337432861,0.575,0.0,0.0
709,0.009999999999999787,3.5199999999999996,4.901739597320557,0.575,0.0,0.0
710,0.009999999999999787,3.5299999999999994,4.907094478607178,0.575,0.0,0.0
711,0.009999999999999787,3.539999999999999,4.912415981292725,0.575,0.0,0.0
712,0.010000000000001563,3.5500000000000007,4.917705059051514,0.575,0.0,0.0
713,0.009999999999999787,3.5600000000000005,4.92296028137207,0.575,0.0,0.0
714,0.009999999999999787,3.5700000000000003,4.928183555603027,0.575,0.0,0.0
