step,rate,time,speed,throttle,brake,steer,x,y,yaw,idx,ev,elat,eyaw,sp_x,sp_y,sp_yaw,sp_v,sp_curvature
601,0.019999999999999574,0.019999999999999574,0.0,0.1,0.0,0.0,-184.0900115966797,189.78396606445312,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.019999999999999574,0.03999999999999915,0.027166664600372314,0.1,0.0,0.0,-184.0900115966797,189.78372192382812,-1.5747817473662002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.02000000000000135,0.0600000000000005,-0.009803199209272861,0.1,0.0,0.0,-184.0900115966797,189.78404235839844,-1.5747813478920367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.019999999999999574,0.08000000000000007,-0.007892708294093609,0.1,0.0,0.0,-184.0900115966797,189.78428649902344,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.019999999999999574,0.09999999999999964,-0.006083273328840733,0.1,0.0,0.0,-184.0900115966797,189.7845001220703,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.019999999999999574,0.11999999999999922,-0.004353497643023729,0.1,0.0,0.0,-184.0900115966797,189.78466796875,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0.02000000000000135,0.14000000000000057,-0.002694117370992899,0.1,0.0,0.0,-184.0900115966797,189.78477478027344,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,0.019999999999999574,0.16000000000000014,-0.0010985120898112655,0.1,0.0,0.0,-184.0900115966797,189.7848663330078,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,0.019999999999999574,0.17999999999999972,0.0004392557020764798,0.1,0.0,0.0,-184.0900115966797,189.78489685058594,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.019999999999999574,0.1999999999999993,0.0019288971088826656,0.1,0.0,0.0,-184.0900115966797,189.78494262695312,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0.02000000000000135,0.22000000000000064,0.0033712037838995457,0.1,0.0,0.0,-184.0900115966797,189.784912109375,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,0.019999999999999574,0.2400000000000002,0.004775259178131819,0.1,0.0,0.0,-184.0900115966797,189.78488159179688,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.019999999999999574,0.2599999999999998,0.006140400189906359,0.1,0.0,0.0,-184.0900115966797,189.78480529785156,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0.019999999999999574,0.27999999999999936,0.007467898074537516,0.1,0.0,0.0,-184.0900115966797,189.78469848632812,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0.02000000000000135,0.3000000000000007,0.008759626187384129,0.1,0.0,0.0,-184.0900115966797,189.7845916748047,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0.019999999999999574,0.3200000000000003,0.010016040876507759,0.1,0.0,0.0,-184.0900115966797,189.784423828125,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0.019999999999999574,0.33999999999999986,0.01123872585594654,0.1,0.0,0.0,-184.0900115966797,189.7842559814453,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.019999999999999574,0.35999999999999943,0.012427357956767082,0.1,0.0,0.0,-184.0900115966797,189.7840576171875,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.02000000000000135,0.3800000000000008,0.01358519122004509,0.1,0.0,0.0,-184.0900115966797,189.78384399414062,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.019999999999999574,0.40000000000000036,0.014709140174090862,0.1,0.0,0.0,-184.0900115966797,189.78358459472656,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.019999999999999574,0.41999999999999993,0.015805695205926895,0.1,0.0,0.0,-184.0900115966797,189.78330993652344,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.019999999999999574,0.4399999999999995,0.016869179904460907,0.1,0.0,0.0,-184.0900115966797,189.78302001953125,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.02000000000000135,0.46000000000000085,0.017902160063385963,0.1,0.0,0.0,-184.0900115966797,189.78273010253906,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.019999999999999574,0.4800000000000004,0.018903471529483795,0.1,0.0,0.0,-184.0900115966797,189.7823944091797,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.019999999999999574,0.5,0.019878003746271133,0.1,0.0,0.0,-184.0900115966797,189.78204345703125,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.019999999999999574,0.5199999999999996,0.02082105353474617,0.1,0.0,0.0,-184.0900115966797,189.78167724609375,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.019999999999999574,0.5399999999999991,0.02173597738146782,0.1,0.0,0.0,-184.0900115966797,189.78128051757812,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,0.02000000000000135,0.5600000000000005,0.022623702883720398,0.1,0.0,0.0,-184.0900115966797,189.78086853027344,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.019999999999999574,0.5800000000000001,0.02348453551530838,0.1,0.0,0.0,-184.0900115966797,189.7804412841797,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.019999999999999574,0.5999999999999996,0.024314768612384796,0.1,0.0,0.0,-184.0900115966797,189.780029296875,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0.019999999999999574,0.6199999999999992,0.025118786841630936,0.1,0.0,0.0,-184.0900421142578,189.7795867919922,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.02000000000000135,0.6400000000000006,0.025901027023792267,0.1,0.0,0.0,-184.0900421142578,189.77911376953125,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.019999999999999574,0.6600000000000001,0.026657797396183014,0.1,0.0,0.0,-184.0900421142578,189.77862548828125,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0.019999999999999574,0.6799999999999997,0.027390960603952408,0.1,0.0,0.0,-184.0900421142578,189.7781219482422,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,0.019999999999999574,0.6999999999999993,0.02809872105717659,0.1,0.0,0.0,-184.0900421142578,189.77761840820312,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0.02000000000000135,0.7200000000000006,0.028785284608602524,0.1,0.0,0.0,-184.0900421142578,189.777099609375,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0.019999999999999574,0.7400000000000002,0.029447700828313828,0.1,0.0,0.0,-184.0900421142578,189.7765655517578,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0.019999999999999574,0.7599999999999998,0.03009212203323841,0.1,0.0,0.0,-184.0900421142578,189.77601623535156,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.019999999999999574,0.7799999999999994,0.030711987987160683,0.1,0.0,0.0,-184.0900421142578,189.77545166015625,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0.02000000000000135,0.8000000000000007,0.03131282329559326,0.1,0.0,0.0,-184.0900421142578,189.7748565673828,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.019999999999999574,0.8200000000000003,0.0318947434425354,0.1,0.0,0.0,-184.0900421142578,189.77427673339844,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.019999999999999574,0.8399999999999999,0.032457467168569565,0.1,0.0,0.0,-184.0900421142578,189.773681640625,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.019999999999999574,0.8599999999999994,0.03300178050994873,0.1,0.0,0.0,-184.0900421142578,189.77308654785156,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.02000000000000135,0.8800000000000008,0.0335283987224102,0.1,0.0,0.0,-184.0900421142578,189.7724609375,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.019999999999999574,0.9000000000000004,0.034037232398986816,0.1,0.0,0.0,-184.0900421142578,189.77183532714844,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.019999999999999574,0.9199999999999999,0.034529734402894974,0.1,0.0,0.0,-184.0900421142578,189.7711944580078,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.019999999999999574,0.9399999999999995,0.03500738367438316,0.1,0.0,0.0,-184.0900421142578,189.77052307128906,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0.02000000000000135,0.9600000000000009,0.035467300564050674,0.1,0.0,0.0,-184.0900421142578,189.76988220214844,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.019999999999999574,0.9800000000000004,0.03591274470090866,0.1,0.0,0.0,-184.0900421142578,189.7692108154297,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.019999999999999574,1.0,0.03634101152420044,0.1,0.0,0.0,-184.0900421142578,189.76852416992188,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.019999999999999574,1.0199999999999996,0.03675583377480507,0.1,0.0,0.0,-184.0900421142578,189.76785278320312,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.019999999999999574,1.0399999999999991,0.037160784006118774,0.1,0.0,0.0,-184.0900421142578,189.76715087890625,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.02000000000000135,1.0600000000000005,0.03755059465765953,0.1,0.0,0.0,-184.0900421142578,189.7664337158203,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.019999999999999574,1.08,0.03792761638760567,0.1,0.0,0.0,-184.0900421142578,189.76573181152344,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.019999999999999574,1.0999999999999996,0.03828967735171318,0.1,0.0,0.0,-184.0900421142578,189.76502990722656,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,0.019999999999999574,1.1199999999999992,0.038640305399894714,0.1,0.0,0.0,-184.0900421142578,189.76431274414062,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.02000000000000135,1.1400000000000006,0.038981325924396515,0.1,0.0,0.0,-184.0900421142578,189.76356506347656,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,0.019999999999999574,1.1600000000000001,0.03931106626987457,0.1,0.0,0.0,-184.0900421142578,189.76283264160156,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0.019999999999999574,1.1799999999999997,0.0396297387778759,0.1,0.0,0.0,-184.0900421142578,189.7620849609375,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0.019999999999999574,1.1999999999999993,0.03993915766477585,0.1,0.0,0.0,-184.0900421142578,189.76133728027344,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.02000000000000135,1.2200000000000006,0.040238432586193085,0.1,0.0,0.0,-184.0900421142578,189.7605743408203,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0.019999999999999574,1.2400000000000002,0.0405287966132164,0.1,0.0,0.0,-184.0900421142578,189.75982666015625,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0.019999999999999574,1.2599999999999998,0.04080745205283165,0.1,0.0,0.0,-184.0900421142578,189.75906372070312,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0.019999999999999574,1.2799999999999994,0.04107851907610893,0.1,0.0,0.0,-184.0900421142578,189.75827026367188,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.02000000000000135,1.3000000000000007,0.04134290665388107,0.1,0.0,0.0,-184.0900421142578,189.7574920654297,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.019999999999999574,1.3200000000000003,0.041598085314035416,0.1,0.0,0.0,-184.0900421142578,189.7567138671875,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
