step,rate,time,speed,throttle,brake,steer,x,y,yaw,idx,ev,elat,eyaw,sp_x,sp_y,sp_yaw,sp_v,sp_curvature
601,0.019999999999999574,0.019999999999999574,0.0,0.6,0.0,0.0,-184.0900115966797,189.78396606445312,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.019999999999999574,0.03999999999999915,0.027171989902853966,0.6,0.0,0.0,-184.0900115966797,189.78372192382812,-1.5747817473662002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.02000000000000135,0.0600000000000005,-0.009640326723456383,0.6,0.0,0.0,-184.0900115966797,189.78404235839844,-1.5747813478920367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.019999999999999574,0.08000000000000007,-0.007280774414539337,0.6,0.0,0.0,-184.0900115966797,189.78428649902344,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.019999999999999574,0.09999999999999964,-0.0044662607833743095,0.6,0.0,0.0,-184.0900115966797,189.7844696044922,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.019999999999999574,0.11999999999999922,-0.000907420355360955,0.6,0.0,0.0,-184.0900115966797,189.7845458984375,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0.02000000000000135,0.14000000000000057,0.0036847598385065794,0.6,0.0,0.0,-184.0900115966797,189.7845458984375,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,0.019999999999999574,0.16000000000000014,0.00946863554418087,0.6,0.0,0.0,-184.0900115966797,189.784423828125,-1.5747812147339821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,0.019999999999999574,0.17999999999999972,0.016705963760614395,0.6,0.0,0.0,-184.0900115966797,189.7841339111328,-1.5747824131564727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.019999999999999574,0.1999999999999993,0.025976676493883133,0.6,0.0,0.0,-184.0900115966797,189.78370666503906,-1.5747830789467452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0.02000000000000135,0.22000000000000064,0.039486102759838104,0.6,0.0,0.0,-184.0900115966797,189.78298950195312,-1.5747852094756172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,0.019999999999999574,0.2400000000000002,0.06630327552556992,0.6,0.0,0.0,-184.0900115966797,189.78170776367188,-1.5747865410561623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.019999999999999574,0.2599999999999998,0.13607116043567657,0.6,0.0,0.0,-184.0900421142578,189.779052734375,-1.5749778891804844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,0.019999999999999574,0.27999999999999936,0.19194692373275757,0.6,0.0,0.0,-184.09005737304688,189.77513122558594,-1.5751475325419226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0.02000000000000135,0.3000000000000007,0.23911960422992706,0.6,0.0,0.0,-184.09007263183594,189.77023315429688,-1.575310917474799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0.019999999999999574,0.3200000000000003,0.2821856141090393,0.6,0.0,0.0,-184.090087890625,189.76446533203125,-1.5754764329365474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0.019999999999999574,0.33999999999999986,0.32684192061424255,0.6,0.0,0.0,-184.09011840820312,189.75782775878906,-1.5756420815563503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.019999999999999574,0.35999999999999943,0.3715006411075592,0.6,0.0,0.0,-184.0901336669922,189.75030517578125,-1.5757942812126482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.02000000000000135,0.3800000000000008,0.4219304323196411,0.6,0.0,0.0,-184.0901641845703,189.74183654785156,-1.5758593955013007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.019999999999999574,0.40000000000000036,0.47461196780204773,0.6,0.0,0.0,-184.0902099609375,189.73228454589844,-1.5758801681578034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.019999999999999574,0.41999999999999993,0.5507038235664368,0.6,0.0,0.0,-184.0902557373047,189.72120666503906,-1.5758279702004379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.019999999999999574,0.4399999999999995,0.6219232678413391,0.6,0.0,0.0,-184.09027099609375,189.70864868164062,-1.5757780359299989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.02000000000000135,0.46000000000000085,0.6778927445411682,0.6,0.0,0.0,-184.09034729003906,189.6950225830078,-1.5757797669847073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.019999999999999574,0.4800000000000004,0.7373254299163818,0.6,0.0,0.0,-184.09042358398438,189.68023681640625,-1.5757673832856385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.019999999999999574,0.5,0.8022463917732239,0.6,0.0,0.0,-184.0904998779297,189.66416931152344,-1.5757780359299989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.019999999999999574,0.5199999999999996,0.8633126020431519,0.6,0.0,0.0,-184.09060668945312,189.64691162109375,-1.5757858922552146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.019999999999999574,0.5399999999999991,0.9265605211257935,0.6,0.0,0.0,-184.09068298339844,189.62843322753906,-1.5757913517354492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,0.02000000000000135,0.5600000000000005,0.9926856160163879,0.6,0.0,0.0,-184.0907745361328,189.60862731933594,-1.5757993412187195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.019999999999999574,0.5800000000000001,1.0640251636505127,0.6,0.0,0.0,-184.0908966064453,189.58743286132812,-1.5758133228144424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.019999999999999574,0.5999999999999996,1.1350129842758179,0.6,0.0,0.0,-184.0910186767578,189.56480407714844,-1.575818515978568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0.019999999999999574,0.6199999999999992,1.200003981590271,0.6,0.0,0.0,-184.0911407470703,189.54087829589844,-1.5758211791396581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.02000000000000135,0.6400000000000006,1.2603999376296997,0.6,0.0,0.0,-184.0912628173828,189.51573181152344,-1.5758231765104758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.019999999999999574,0.6600000000000001,1.3173195123672485,0.6,0.0,0.0,-184.0913848876953,189.489501953125,-1.5758253070393478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0.019999999999999574,0.6799999999999997,1.3715537786483765,0.6,0.0,0.0,-184.09152221679688,189.4622039794922,-1.5758266386198927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,0.019999999999999574,0.6999999999999993,1.423669457435608,0.6,0.0,0.0,-184.0916748046875,189.43386840820312,-1.5758290354648739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0.02000000000000135,0.7200000000000006,1.4740806818008423,0.6,0.0,0.0,-184.09182739257812,189.404541015625,-1.5758307665195823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0.019999999999999574,0.7400000000000002,1.523094892501831,0.6,0.0,0.0,-184.0919952392578,189.37429809570312,-1.5758327638904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0.019999999999999574,0.7599999999999998,1.570943832397461,0.6,0.0,0.0,-184.09214782714844,189.3430938720703,-1.575834361787054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.019999999999999574,0.7799999999999994,1.6178051233291626,0.6,0.0,0.0,-184.09230041503906,189.3109893798828,-1.5758366254739806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0.02000000000000135,0.8000000000000007,1.6638157367706299,0.6,0.0,0.0,-184.0924530029297,189.27796936035156,-1.5758388891609072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.019999999999999574,0.8200000000000003,1.709085464477539,0.6,0.0,0.0,-184.0926055908203,189.2440185546875,-1.5758402207414521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
