,t,v,throttle,brake
0,0.0,0.0,0.1,0.0
1,0.019999999999999574,0.0,0.1,0.0
2,0.039999999999999133,0.0,0.1,0.0
3,0.05999999999999872,0.0,0.1,0.0
4,0.08000000000000004,0.0,0.1,0.0
5,0.09999999999999964,0.0,0.1,0.0
6,0.11999999999999922,0.00043925570207647985,0.1,0.0
7,0.1399999999999988,0.0019288971088826656,0.1,0.0
8,0.16000000000000014,0.0033712037838995452,0.1,0.0
9,0.17999999999999972,0.004775259178131819,0.1,0.0
10,0.1999999999999993,0.00614040018990636,0.1,0.0
11,0.21999999999999886,0.007467898074537516,0.1,0.0
12,0.2400000000000002,0.00875962618738413,0.1,0.0
13,0.2599999999999998,0.010016040876507759,0.1,0.0
14,0.27999999999999936,0.01123872585594654,0.1,0.0
15,0.29999999999999893,0.01242735795676708,0.1,0.0
16,0.3200000000000003,0.013585191220045091,0.1,0.0
17,0.3399999999999999,0.014709140174090862,0.1,0.0
18,0.3599999999999994,0.015805695205926895,0.1,0.0
19,0.379999999999999,0.01686917990446091,0.1,0.0
20,0.4000000000000004,0.017902160063385963,0.1,0.0
21,0.41999999999999993,0.018903471529483795,0.1,0.0
22,0.4399999999999995,0.01987800374627113,0.1,0.0
23,0.4599999999999991,0.02082105353474617,0.1,0.0
24,0.47999999999999865,0.02173597738146782,0.1,0.0
25,0.5,0.0226237028837204,0.1,0.0
26,0.5199999999999996,0.02348453551530838,0.1,0.0
27,0.5399999999999991,0.0243147686123848,0.1,0.0
28,0.5599999999999987,0.02511878684163094,0.1,0.0
29,0.5800000000000001,0.02590102702379227,0.1,0.0
30,0.5999999999999996,0.026657797396183014,0.1,0.0
31,0.6199999999999992,0.027390960603952408,0.1,0.0
32,0.6399999999999988,0.02809872105717659,0.1,0.0
33,0.6600000000000001,0.028785284608602524,0.1,0.0
34,0.6799999999999997,0.029447700828313824,0.1,0.0
35,0.6999999999999993,0.03009212203323841,0.1,0.0
36,0.7199999999999989,0.030711987987160683,0.1,0.0
37,0.7400000000000002,0.03131282329559326,0.1,0.0
38,0.7599999999999998,0.0318947434425354,0.1,0.0
39,0.7799999999999994,0.032457467168569565,0.1,0.0
40,0.7999999999999989,0.03300178050994873,0.1,0.0
41,0.8200000000000003,0.0335283987224102,0.1,0.0
42,0.8399999999999999,0.034037232398986816,0.1,0.0
